日期,品牌id,品牌名称,门店id,门店名称,城市,平台,GMV,商家实收,商家补贴,平台补贴,曝光人数,进店人数,下单人数,有效订单数,无效订单数
2019/11/11,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3804,1383,2018,229,4566,337,64,64,0
2019/11/12,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3710,1218,2084,259,4425,342,67,68,2
2019/11/13,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5267,1843,2858,387,4635,433,93,96,1
2019/11/14,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4452,1499,2474,337,5019,407,80,81,0
2019/11/15,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3574,1129,2057,279,4601,456,65,67,1
2019/11/16,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5276,1977,2729,422,5160,458,87,91,0
2019/11/17,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3082,1126,1618,282,5729,456,55,57,0
2019/11/18,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4255,1562,2220,387,4528,414,78,78,2
2019/11/19,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4323,1477,2379,364,3790,371,79,80,1
2019/11/20,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5545,2132,2809,424,4343,442,95,95,0
2019/11/21,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5545,1955,2978,413,3635,397,97,102,0
2019/11/22,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5376,1913,2882,404,4786,473,95,96,0
2019/11/23,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5938,2280,3006,461,6743,605,101,102,1
2019/11/24,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5920,2331,2945,465,4937,487,96,99,3
2019/11/25,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4601,1598,2486,170,3196,359,85,86,2
2019/11/26,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3854,1424,1987,100,3647,371,71,72,2
2019/11/27,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5463,1967,2897,320,5094,453,102,102,4
2019/11/28,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5141,1870,2695,448,4007,409,94,96,1
2019/11/29,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3518,1238,1880,312,4620,398,68,68,0
2019/11/30,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,6164,2322,3185,460,6198,528,100,105,4
2019/12/1,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4904,1904,2464,332,4857,426,81,81,0
2019/12/2,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4311,1584,2249,310,3634,333,79,80,1
2019/12/3,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,5926,2225,3066,391,3791,392,102,103,1
2019/12/4,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4222,1527,2234,322,2981,300,75,77,1
2019/12/5,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4399,1619,2292,342,3314,411,79,79,0
2019/12/6,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3672,1404,1860,282,3744,445,67,68,1
2019/12/7,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3147,1276,1519,217,3796,431,51,53,0
2019/12/8,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2904,1097,1482,250,4022,412,53,53,1
2019/12/9,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3258,1319,1583,224,2478,340,49,52,0
2019/12/10,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3642,1340,1923,253,3175,407,61,63,1
2019/12/11,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3547,1248,1921,284,3320,426,63,64,0
2019/12/12,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4660,1679,2473,361,3189,415,81,83,0
2019/12/13,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3687,1383,1920,227,3360,428,62,64,0
2019/12/14,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4296,1669,2160,335,3057,419,70,71,1
2019/12/15,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3653,1431,1831,295,3394,390,60,60,0
2019/12/16,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3787,1515,1834,364,3916,274,65,65,0
2019/12/17,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4275,1751,2040,407,5401,356,71,72,0
2019/12/18,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4933,2049,2327,501,5130,345,81,83,2
2019/12/19,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3791,1556,1821,387,4524,333,62,63,0
2019/12/20,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3912,1564,1926,345,4464,321,64,65,1
2019/12/21,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4977,1910,2520,415,7743,509,83,85,2
2019/12/22,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3784,1625,1726,385,4823,317,61,63,0
2019/12/23,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4893,1859,2512,408,4311,343,86,87,0
2019/12/24,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4541,1750,2307,317,3826,302,74,75,0
2019/12/25,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4506,1753,2261,129,4864,359,71,77,4
2019/12/26,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3787,1340,2031,74,4014,364,68,70,1
2019/12/27,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3855,1420,2012,68,3786,284,65,69,0
2019/12/28,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3409,1278,1768,64,4363,322,56,57,0
2019/12/29,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3661,1385,1875,101,4068,310,66,67,0
2019/12/30,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3269,1151,1771,51,3348,283,56,59,0
2019/12/31,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,4910,1988,2395,102,5168,352,77,79,3
2020/1/1,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2184,1114,811,49,2685,194,33,36,0
2020/1/2,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2225,1180,780,55,2853,229,31,31,0
2020/1/3,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3455,1608,1460,62,3587,290,56,57,0
2020/1/4,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2474,1158,1045,85,3460,264,35,36,0
2020/1/5,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2655,1139,1235,54,2689,189,42,43,1
2020/1/6,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2397,910,1221,57,2210,143,44,45,0
2020/1/7,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1969,758,993,36,2210,151,36,37,0
2020/1/8,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2320,1022,1047,58,1977,139,33,34,0
2020/1/9,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3116,1029,1722,120,2930,212,55,58,3
2020/1/10,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3609,1314,1902,129,4183,262,57,61,0
2020/1/11,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3287,1166,1755,105,3605,223,54,56,0
2020/1/12,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2795,1089,1390,94,2848,166,45,45,0
2020/1/13,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2472,783,1408,80,2422,167,43,44,0
2020/1/14,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1727,566,969,45,2183,132,30,31,0
2020/1/15,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3005,979,1702,93,3036,215,51,53,0
2020/1/16,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3300,1144,1790,131,4117,285,54,53,3
2020/1/17,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1958,692,1041,58,2760,188,33,34,1
2020/1/18,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1655,597,874,54,2941,154,27,27,0
2020/1/19,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,2360,700,1401,67,2899,157,40,42,2
2020/1/21,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3402,973,2036,99,3834,282,66,66,3
2020/1/22,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,3778,1214,2150,94,4447,299,61,64,0
2020/3/5,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1102,383,593,27,489,55,16,16,0
2020/3/6,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,647,193,367,23,437,41,11,11,0
2020/3/7,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,670,198,394,15,1242,82,11,11,0
2020/3/8,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1215,460,612,47,1847,107,16,16,0
2020/3/9,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,622,198,345,36,1546,101,9,9,0
2020/3/10,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1396,420,810,57,1171,93,22,24,0
2020/3/11,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1402,487,760,63,911,85,22,22,1
2020/3/12,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,956,348,489,40,757,61,15,15,0
2020/3/13,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1299,453,683,53,878,61,18,20,0
2020/3/14,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,896,363,425,24,995,44,12,12,0
2020/3/15,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,696,251,364,27,701,41,10,10,0
2020/3/16,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,490,151,275,12,486,44,9,9,0
2020/3/17,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,772,260,430,24,668,43,11,12,0
2020/3/18,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,627,225,337,23,714,49,10,10,1
2020/3/19,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,392,126,223,19,727,41,7,7,1
2020/3/20,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,725,236,403,29,1044,66,11,12,0
2020/3/21,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1398,509,732,47,1239,73,18,19,0
2020/3/22,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,963,340,509,41,928,49,13,14,0
2020/3/23,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1068,411,523,23,930,59,14,15,0
2020/3/24,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1110,379,613,64,900,57,17,18,1
2020/3/25,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,657,213,371,31,802,57,11,11,0
2020/3/26,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1418,490,759,64,983,80,21,21,1
2020/3/27,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1517,570,760,67,947,71,22,23,1
2020/3/28,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,811,263,451,45,943,48,11,12,0
2020/3/29,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1416,519,745,67,1274,86,19,19,0
2020/4/1,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,876,324,435,30,888,49,10,12,0
2020/4/2,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1180,403,630,46,1127,69,15,16,0
2020/4/3,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1206,374,658,63,882,57,19,19,0
2020/4/4,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,964,316,510,28,718,41,14,14,0
2020/4/5,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,637,183,367,35,931,60,10,10,0
2020/4/6,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1214,450,592,43,1131,77,14,15,0
2020/4/7,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1515,467,833,78,1012,67,24,24,1
2020/4/8,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1652,530,909,69,828,71,23,24,1
2020/4/9,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1217,406,649,44,756,62,16,17,0
2020/4/10,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,972,295,538,35,874,57,15,16,0
2020/4/11,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1699,640,827,34,1484,98,18,21,0
2020/4/12,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,656,230,337,18,1114,74,9,9,0
2020/4/13,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1017,345,534,21,881,70,14,15,0
2020/4/14,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1300,448,676,17,757,72,16,18,0
2020/4/15,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1524,526,775,50,855,67,20,20,0
2020/4/16,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,955,332,488,38,880,61,12,14,0
2020/4/17,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1178,371,659,45,841,71,19,19,0
2020/4/18,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1129,385,620,36,571,48,16,16,0
2020/4/19,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1280,445,702,50,775,72,17,18,0
2020/4/20,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1021,357,552,31,519,47,13,14,0
2020/4/21,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1252,421,681,60,661,65,18,18,0
2020/4/22,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1085,405,546,26,534,44,15,15,0
2020/4/23,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1301,423,718,36,972,78,18,19,0
2020/4/24,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1071,306,623,21,1257,82,18,19,1
2020/4/25,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,804,257,457,22,1141,62,12,12,0
2020/4/26,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,629,233,319,12,1094,61,9,9,0
2020/4/27,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,806,310,398,16,523,46,12,11,1
2020/4/28,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,686,193,390,20,687,63,12,13,0
2020/4/29,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1164,365,651,28,673,69,18,19,0
2020/4/30,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,776,334,334,15,748,54,9,10,0
2020/5/1,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,556,207,246,22,749,48,8,8,0
2020/5/2,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,288,139,95,3,614,33,3,3,0
2020/5/3,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,435,160,196,19,569,34,6,6,0
2020/5/4,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,885,405,361,19,601,45,9,9,0
2020/5/5,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,916,321,483,20,745,40,11,12,0
2020/5/6,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1192,394,659,31,671,52,16,17,0
2020/5/7,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,575,180,318,25,807,38,7,9,0
2020/5/8,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1124,362,627,39,1239,81,16,17,0
2020/5/9,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1128,415,506,20,1104,87,14,14,0
2020/5/10,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,1196,478,508,20,1171,67,13,13,0
2020/5/11,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,225,67,117,4,386,19,3,3,0
2020/5/12,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,824,259,392,17,847,56,11,13,0
2020/5/13,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,614,176,317,8,639,34,9,9,0
2020/5/14,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,638,203,308,7,655,40,8,9,1
2020/5/15,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,880,287,433,22,807,53,8,11,0
2020/5/16,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,862,280,427,22,722,54,12,12,0
2020/5/17,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,988,331,487,13,825,55,9,12,0
2020/5/18,4636,蛙小辣,2000507076,蛙小辣-五角场店,上海,饿了么,514,145,271,15,547,42,8,8,0
2019/10/10,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1144,441,576,54,191,53,18,18,0
2019/10/11,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,754,303,371,54,829,80,13,13,1
2019/10/12,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1562,669,722,137,3171,261,23,25,0
2019/10/13,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,834,378,360,57,2759,223,12,12,0
2019/10/14,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2215,928,1045,201,3346,322,37,37,0
2019/10/15,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1577,619,790,118,1613,190,27,27,0
2019/10/16,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1293,549,609,80,1416,160,19,19,1
2019/10/17,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1971,858,924,140,1624,222,31,32,0
2019/10/18,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2485,1102,1116,178,3305,315,37,39,1
2019/10/19,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3148,1259,1583,157,7299,552,53,53,1
2019/10/20,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3148,1267,1601,216,7400,497,52,54,2
2019/10/21,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3247,1296,1650,265,3425,319,55,55,0
2019/10/22,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2376,929,1218,189,2777,246,40,42,0
2019/10/23,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2862,1331,1272,164,2858,239,44,49,0
2019/10/24,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4499,1957,2118,320,4327,396,75,76,0
2019/10/25,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,5383,1670,3205,298,3533,378,89,92,1
2019/10/26,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3311,1219,1755,259,5214,373,60,60,0
2019/10/27,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3387,1295,1741,262,6636,470,62,62,1
2019/10/28,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4728,1479,2799,243,3460,401,80,81,2
2019/10/29,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,6181,1856,3722,329,3627,488,106,107,2
2019/10/30,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,6426,1596,4216,157,3546,464,110,112,0
2019/10/31,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4462,1156,2869,35,3234,348,77,81,1
2019/11/1,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4011,1149,2474,43,3891,390,71,72,0
2019/11/2,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2909,833,1786,20,3338,278,51,53,0
2019/11/3,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2246,724,1312,19,3362,297,38,38,0
2019/11/4,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3350,1127,1878,176,3720,389,58,59,0
2019/11/5,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4719,1431,2829,214,4418,467,84,83,2
2019/11/6,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4077,1411,2258,251,4152,400,73,72,1
2019/11/7,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,5259,1776,2967,348,4322,518,89,90,0
2019/11/8,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4119,1598,2108,318,3725,395,68,70,2
2019/11/9,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1863,587,1081,107,1770,194,33,34,0
2019/11/10,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2313,803,1286,132,2165,200,41,41,0
2019/11/11,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2954,1034,1611,183,2271,272,51,51,0
2019/11/12,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4221,1345,2452,252,2559,333,74,74,0
2019/11/13,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2889,946,1654,185,2217,270,54,54,1
2019/11/14,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3402,1076,1977,256,2655,289,64,64,0
2019/11/15,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3930,1118,2414,220,3695,376,67,68,0
2019/11/16,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1234,432,676,78,2411,198,19,20,0
2019/11/17,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1576,577,840,136,2111,188,26,26,0
2019/11/18,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3559,1170,2035,218,2843,293,58,58,0
2019/11/19,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3766,1139,2241,228,2624,327,66,67,1
2019/11/20,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3606,1100,2144,217,2864,328,65,65,0
2019/11/21,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3808,1080,2341,192,2560,317,68,68,0
2019/11/22,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3327,1068,1908,237,2699,272,60,59,1
2019/11/23,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1451,513,779,100,2061,186,24,24,0
2019/11/24,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2736,965,1471,175,2758,245,46,47,1
2019/11/25,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4131,1242,2471,116,3093,317,68,69,0
2019/11/26,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2643,763,1589,46,2798,288,50,50,2
2019/11/27,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,4073,1432,2184,243,3501,339,69,70,4
2019/11/28,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3554,1204,1967,357,2696,292,62,62,1
2019/11/29,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3108,1030,1732,303,2911,277,56,58,10
2019/11/30,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3175,1000,1838,215,3206,284,56,56,3
2019/12/1,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1916,593,1120,114,2658,230,35,35,0
2019/12/2,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2235,692,1304,141,2722,243,41,41,0
2019/12/3,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3031,991,1701,255,2364,255,57,58,2
2019/12/4,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2969,1073,1572,221,1987,229,54,54,2
2019/12/5,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2701,1032,1364,222,2361,304,43,47,1
2019/12/6,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2561,917,1351,211,3165,367,46,46,2
2019/12/7,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1675,634,843,163,2053,239,31,31,0
2019/12/8,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1722,664,853,152,2642,293,31,30,1
2019/12/9,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2012,783,989,152,2569,356,34,35,0
2019/12/10,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1795,582,1010,118,2430,352,32,32,0
2019/12/11,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2135,797,1085,190,2779,365,37,37,0
2019/12/12,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2396,862,1257,253,2266,333,43,43,0
2019/12/13,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2426,867,1288,231,2994,423,42,42,0
2019/12/14,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1757,637,918,197,2509,336,31,31,1
2019/12/15,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,1852,638,1009,173,2773,317,32,33,0
2019/12/16,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2775,993,1464,274,3375,274,47,50,12
2019/12/17,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2677,866,1495,261,3248,285,50,51,2
2019/12/18,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3203,1022,1820,316,3352,294,57,59,2
2019/12/19,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3368,1021,1960,399,3547,324,64,66,1
2019/12/20,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,2966,986,1632,334,4211,340,54,55,0
2019/12/21,4636,蛙小辣,2000555792,蛙小辣-虹口足球场店,上海,饿了么,3177,1132,1700,274,5445,402,52,53,1
